,country,Population,page,rev_id
32775,Palestinian Territory,0,Zuhdi Labib Terzi,801507800.0
32776,Palestinian Territory,0,Samir Abu Eisheh,713203735.0
32777,Palestinian Territory,0,Kamal Nasser,795004000.0
32778,Palestinian Territory,0,Abu Ali Mustafa,794170874.0
32779,Palestinian Territory,0,Musa al-Husayni,785938199.0
32780,Palestinian Territory,0,Anastas Hanania,710390049.0
32781,Palestinian Territory,0,Jamal al-Husayni,785938135.0
32782,Palestinian Territory,0,Omar Abd al-Razaq,766847361.0
32783,Palestinian Territory,0,Amin al-Husseini,804940228.0
32784,Palestinian Territory,0,Leila Khaled,800067783.0
32785,Palestinian Territory,0,Ahmad Toukan,805811873.0
32786,Palestinian Territory,0,Nabeel Kassis,799209138.0
32787,Palestinian Territory,0,Muhammad Abu Tir,788019130.0
32788,Palestinian Territory,0,Samir Hulileh,717174805.0
32789,Palestinian Territory,0,Majida Al-Masri,783041670.0
32790,Palestinian Territory,0,Education Minister of the Palestinian National Authority,801102332.0
32791,Palestinian Territory,0,Nizar Rayan,807364845.0
32792,Palestinian Territory,0,Musa Alami,796697881.0
32793,Palestinian Territory,0,Yasser Arafat,804075706.0
32794,Palestinian Territory,0,Yasser Abed Rabbo,774821388.0
32795,Palestinian Territory,0,Nabil Shaath,799072017.0
32796,Palestinian Territory,0,Tawfik Tirawi,701106976.0
32797,Palestinian Territory,0,Current members of Palestinian Legislative Council,795648388.0
32798,Palestinian Territory,0,Haifa al-Agha,807439836.0
32799,Palestinian Territory,0,Salah Shehade,803242304.0
32800,Palestinian Territory,0,Eyad al-Sarraj,802495061.0
32801,Palestinian Territory,0,Ahmed Yassin,797122322.0
32802,Palestinian Territory,0,Ibrahim Nassar,776831011.0
32803,Palestinian Territory,0,Said Seyam,755358806.0
32804,Palestinian Territory,0,Arab Money,805321868.0
32805,Palestinian Territory,0,Fathi Hamad,796124047.0
32806,Palestinian Territory,0,Ziad Abu Amr,767881055.0
32807,Palestinian Territory,0,Ahmad Agha Duzdar,802436510.0
32808,Palestinian Territory,0,Ali Jarbawi,784662302.0
32809,Palestinian Territory,0,Azzam al-Ahmad,769135700.0
32810,Palestinian Territory,0,Omar Barghouti,805306238.0
32811,Palestinian Territory,0,Faidi al-Alami,746561126.0
32812,Palestinian Territory,0,Abdel Hafiz Nofal,787385830.0
32813,Palestinian Territory,0,Abdelrahman al-Dajani,802436402.0
32814,Palestinian Territory,0,Issam Sartawi,798732432.0
32815,Palestinian Territory,0,Yunis Al Astal,807462818.0
32816,Palestinian Territory,0,Abdel Aziz al-Rantisi,802598153.0
32817,Palestinian Territory,0,Mahmoud al-Zahar,807444564.0
32818,Palestinian Territory,0,Faisal Husseini,765742925.0
32819,Palestinian Territory,0,Hanna Nasser (academic),710133339.0
32820,Palestinian Territory,0,Hakam Balawi,807459429.0
32821,Palestinian Territory,0,Hajj Essa Hamed,714181175.0
32822,Palestinian Territory,0,Mohammed Shabir,754960024.0
32823,Palestinian Territory,0,Mustafa al-Khalidi,740562507.0
32824,Palestinian Territory,0,Marwan Barghouti,798913975.0
32825,Palestinian Territory,0,Jamal Tirawi,712310215.0
32826,Palestinian Territory,0,Samiha Khalil,737316891.0
32827,Palestinian Territory,0,Finance Minister of the Palestinian National Authority,596181202.0
32828,Palestinian Territory,0,Bashir Barghouti,790695172.0
32829,Palestinian Territory,0,Hasan Tahboub,714208891.0
32830,Palestinian Territory,0,Sari Nusseibeh,800949001.0
32831,Palestinian Territory,0,Zuhir al-Qaisi,754951299.0
32832,Palestinian Territory,0,Hanna Nasser,714586856.0
32833,Palestinian Territory,0,Emil Ghuri,784373796.0
32834,Palestinian Territory,0,Fuad Kokaly,742810698.0
32835,Palestinian Territory,0,Hatem Qafisha,717350346.0
32836,Palestinian Territory,0,Ayyub Musallam,714176771.0
32837,Palestinian Territory,0,Khalil al-Wazir,806359448.0
32838,Palestinian Territory,0,Ziad Abuzayyad,768374386.0
32839,Palestinian Territory,0,Saloum Cohen,744680083.0
32840,Palestinian Territory,0,Jamal al-Jamal,784977752.0
32841,Palestinian Territory,0,Imil Jarjoui,738485209.0
32842,Palestinian Territory,0,Ahmad Sa'adat,802968215.0
34116,Pitcairn Islands,0,Meralda Warren,794905581.0
34117,Pitcairn Islands,0,Shawn Christian (mayor),800137512.0
34118,Pitcairn Islands,0,Jonathan Sinclair,731458576.0
34119,Pitcairn Islands,0,Governor of Pitcairn,782764117.0
34120,Pitcairn Islands,0,Fletcher Christian II,717340996.0
34121,Pitcairn Islands,0,Arthur Quintal I,717340951.0
34122,Pitcairn Islands,0,Edward Quintal,717338734.0
34123,Pitcairn Islands,0,Matthew McCoy (Magistrate),717345596.0
34124,Pitcairn Islands,0,Arthur Quintal II,717346443.0
34125,Pitcairn Islands,0,George Fergusson (diplomat),754790610.0
34126,Pitcairn Islands,0,David Aubrey Scott,785508390.0
34127,Pitcairn Islands,0,John Lorenzo Christian,715823908.0
34128,Pitcairn Islands,0,Frederick Martin Christian,715823876.0
34129,Pitcairn Islands,0,Edgar Allen Christian,715823848.0
34130,Pitcairn Islands,0,Moses Young,717341064.0
34131,Pitcairn Islands,0,Benjamin Stanley Young,717259837.0
34132,Pitcairn Islands,0,Norris Henry Young,717867039.0
34133,Pitcairn Islands,0,Brian Young (magistrate),749046736.0
34134,Pitcairn Islands,0,Gerard Bromley Robert Christian,799551777.0
34135,Pitcairn Islands,0,Victoria Treadell,795649021.0
34136,Pitcairn Islands,0,Charles Christian II,717350782.0
34137,Pitcairn Islands,0,Robert Alston,796592041.0
34138,Pitcairn Islands,0,Simon Young (magistrate),748179514.0
34139,Pitcairn Islands,0,List of rulers of the Pitcairn Islands,801175970.0
34140,Pitcairn Islands,0,List of high commissioners of the United Kingdom to New Zealand,790881651.0
34141,Pitcairn Islands,0,Joshua Hill (Pitcairn Island leader),751464749.0
34142,Pitcairn Islands,0,Matthew Edmond McCoy,754935982.0
34143,Pitcairn Islands,0,Harold Smedley,788318957.0
34144,Pitcairn Islands,0,Richard Fell,764601118.0
34145,Pitcairn Islands,0,James Russell McCoy,754935959.0
34146,Pitcairn Islands,0,Thursday October Christian II,799551780.0
34147,Pitcairn Islands,0,Charles Richard Parkin Christian,796203049.0
34148,Pitcairn Islands,0,Betty Christian,791265995.0
34149,Pitcairn Islands,0,Warren Clive Christian,796203180.0
34150,Pitcairn Islands,0,William Alfred Young,779056744.0
34151,Pitcairn Islands,0,Ivan Christian,799551778.0
34152,Pitcairn Islands,0,Pervis Ferris Young,799551779.0
34153,Pitcairn Islands,0,Brenda Christian,799551784.0
34154,Pitcairn Islands,0,Chairman of the Island Council (Pitcairn),680532939.0
34155,Pitcairn Islands,0,Jay Warren,796203252.0
34156,Pitcairn Islands,0,Butterworth Stavely,797221428.0
34157,Pitcairn Islands,0,Martin Williams (diplomat),783746509.0
34158,Pitcairn Islands,0,Arthur Galsworthy,719706841.0
35284,Puerto Rico,3.3,0,0.0
35335,Rhodesian,0,Douglas Hamilton Ritchie,807159903.0
35336,Rhodesian,0,Ethel Tawse Jollie,798492985.0
35337,Rhodesian,0,"James Graham, 7th Duke of Montrose",805372073.0
35338,Rhodesian,0,William Fairbridge,682576258.0
35339,Rhodesian,0,George Mitchell (Rhodesia),763540238.0
35340,Rhodesian,0,Gerald B. Clarke,747497059.0
35341,Rhodesian,0,Mark Partridge,780260926.0
35342,Rhodesian,0,Denis Walker,799608339.0
35343,Rhodesian,0,John Moore Caldicott,784757829.0
35344,Rhodesian,0,Frank Rhodes (British Army officer),804040348.0
35345,Rhodesian,0,Lionel Cripps,787105083.0
35346,Rhodesian,0,Hugh Marshall Hole,795483112.0
35347,Rhodesian,0,Allan Ross Welsh,784562559.0
35348,Rhodesian,0,Godfrey Chidyausiku,804650400.0
35349,Rhodesian,0,Raleigh Grey,784826325.0
35350,Rhodesian,0,Howard Unwin Moffat,790010191.0
35351,Rhodesian,0,John Ralph Beaumont,784758963.0
35352,Rhodesian,0,Humphrey Gibbs,801718040.0
35353,Rhodesian,0,Cecil Dennistoun Burney,774837666.0
35354,Rhodesian,0,Henry Everard,807425613.0
35355,Rhodesian,0,Harry Davies (politician),669387487.0
35356,Rhodesian,0,Timothy Stamps,800986051.0
35357,Rhodesian,0,Robert Clarkson Tredgold,784830601.0
35358,Rhodesian,0,Ronald Snapper,712233907.0
35359,Rhodesian,0,Ahrn Palley,805960143.0
35360,Rhodesian,0,Sam Levy,801716406.0
35361,Rhodesian,0,A. R. Colquhoun,787147677.0
35362,Rhodesian,0,John Wrathall,807425747.0
35363,Rhodesian,0,Francis Chaplin,763530115.0
35364,Rhodesian,0,Roger Hawkins (politician),763533706.0
35365,Rhodesian,0,Garfield Todd,807097467.0
35366,Rhodesian,0,Crosaire,804806363.0
35367,Rhodesian,0,Richard Hope Hall,804743937.0
35368,Rhodesian,0,John Landau,763870152.0
35369,Rhodesian,0,Abel Muzorewa,797407618.0
35370,Rhodesian,0,Lance Smith (politician),802151785.0
35371,Rhodesian,0,Jack Howman,798384751.0
35372,Rhodesian,0,James Cowden,800407772.0
35373,Rhodesian,0,Roy Welensky,797314307.0
35374,Rhodesian,0,Dunduzu Chisiza,783301534.0
35375,Rhodesian,0,Hilary Squires,766847256.0
35376,Rhodesian,0,Robert James Hudson,784831407.0
35377,Rhodesian,0,Ken Flower,794528943.0
35378,Rhodesian,0,Leonard Ray Morgan,784769027.0
35379,Rhodesian,0,Thomas Nangle,800479460.0
35380,Rhodesian,0,Ian Smith,806532780.0
35381,Rhodesian,0,William Harper (Rhodesian politician),784870217.0
35382,Rhodesian,0,John McChlery,787854502.0
35383,Rhodesian,0,Allan Savory,806153816.0
35384,Rhodesian,0,Gaston Thornicroft,804877226.0
35385,Rhodesian,0,Byron Hove,763951988.0
35386,Rhodesian,0,Hugh Beadle,795369277.0
35387,Rhodesian,0,Alan David Butler,799332728.0
35388,Rhodesian,0,Gervas Clay,574571582.0
35389,Rhodesian,0,P. K. van der Byl,801795215.0
35390,Rhodesian,0,Clifford Dupont,801876681.0
35391,Rhodesian,0,Henry Hamilton Beamish,786659504.0
35392,Rhodesian,0,Andrew Skeen (Rhodesia),795348776.0
35393,Rhodesian,0,President of Rhodesia,799548556.0
35394,Rhodesian,0,Jack William Pithey,799548505.0
35395,Rhodesian,0,John Bredenkamp,803620246.0
35396,Rhodesian,0,Herbert Chitepo,800416336.0
35397,Rhodesian,0,Signatories of Rhodesia's Unilateral Declaration of Independence,797546082.0
35398,Rhodesian,0,Josiah Gondo,783150589.0
35399,Rhodesian,0,Desmond Lardner-Burke,802930161.0
35400,Rhodesian,0,Leo Cardwell Ross,783150296.0
35401,Rhodesian,0,Jeremiah Chirau,789545107.0
35402,Rhodesian,0,Ernest Lucas Guest,804101492.0
35403,Rhodesian,0,Washington Malianga,711506001.0
35404,Rhodesian,0,George Hackwill,807283218.0
35405,Rhodesian,0,Godfrey Huggins,807160082.0
35406,Rhodesian,0,Prime Minister of Rhodesia,782602484.0
35407,Rhodesian,0,Rowan Cronjé,784974615.0
35408,Rhodesian,0,Edgar Whitehead,786601705.0
35409,Rhodesian,0,Winston Field,789689591.0
35410,Rojava,0,Hediya Yousef,805873719.0
35411,Rojava,0,Mansur Selum,805873803.0
36736,Saint Kitts and Nevis,0,Robert Llewellyn Bradshaw,796076948.0
36737,Saint Kitts and Nevis,0,Ada Mae Edwards,779378782.0
36738,Saint Kitts and Nevis,0,Simeon Daniel,797053483.0
36739,Saint Kitts and Nevis,0,Sam Condor,720360218.0
36740,Saint Kitts and Nevis,0,Cuthbert Sebastian,804942241.0
36741,Saint Kitts and Nevis,0,Robert James Dugu Gordon,710428915.0
36742,Saint Kitts and Nevis,0,Mark Brantley,784208810.0
36743,Saint Kitts and Nevis,0,Tapley Seaton,792406694.0
36744,Saint Kitts and Nevis,0,Joseph Nathaniel France,720572188.0
36745,Saint Kitts and Nevis,0,Timothy Harris,799339256.0
36746,Saint Kitts and Nevis,0,Attorney General of Saint Kitts and Nevis,787971501.0
36747,Saint Kitts and Nevis,0,Patrice Nisbett,737165159.0
36748,Saint Kitts and Nevis,0,Premier of Nevis,757950077.0
36749,Saint Kitts and Nevis,0,List of Prime Ministers of Saint Kitts and Nevis,797760842.0
36750,Saint Kitts and Nevis,0,Constance V. Mitcham,779379168.0
36751,Saint Kitts and Nevis,0,Earl Asim Martin,687127320.0
36752,Saint Kitts and Nevis,0,Shawn Richards,723892438.0
36753,Saint Kitts and Nevis,0,Joseph Parry (politician),709078817.0
36754,Saint Kitts and Nevis,0,Lee Moore (politician),709078753.0
36755,Saint Kitts and Nevis,0,Konris Maynard,794794927.0
36756,Saint Kitts and Nevis,0,Edmund Wickham Lawrence (Governor-General),778464259.0
36757,Saint Kitts and Nevis,0,Paul Southwell,703666654.0
36758,Saint Kitts and Nevis,0,Kennedy Simmonds,798766032.0
36759,Saint Kitts and Nevis,0,Eustace John,802273418.0
36760,Saint Kitts and Nevis,0,Governor-General of Saint Kitts and Nevis,804862608.0
36761,Saint Kitts and Nevis,0,Marcella Liburd,783358108.0
36762,Saint Kitts and Nevis,0,Denzil Douglas,804081241.0
36763,Saint Kitts and Nevis,0,Ouboutou Tegremante,799930780.0
36764,Saint Kitts and Nevis,0,Clement Arrindell,788231533.0
36765,Saint Kitts and Nevis,0,Vance Amory,774778329.0
36766,Saint Lucia,0.2,0,0.0
36767,Saint Lucian,0,Len Ishmael,716376965.0
36768,Saint Lucian,0,Oliver Plunkett (judge),770813700.0
36769,Saint Lucian,0,Allen Chastanet,805945778.0
36770,Saint Lucian,0,Heraldine Rock,773251387.0
36771,Saint Lucian,0,Kenny Anthony,803917686.0
36772,Saint Lucian,0,Damian Greaves,760443772.0
36773,Saint Lucian,0,Jeannine Compton-Antoine,776374386.0
36774,Saint Lucian,0,Morella Joseph,799034545.0
36775,Saint Lucian,0,Ezechiel Joseph,757044849.0
36776,Saint Lucian,0,Julian Hunte,798468800.0
36777,Saint Lucian,0,George Charles,798164824.0
36778,Saint Lucian,0,Alvina Reynolds,788727127.0
36779,Saint Lucian,0,Rufus Bousquet,709914459.0
36780,Saint Lucian,0,Gale Rigobert,770814043.0
36781,Saint Lucian,0,Vaughan Lewis,801096569.0
36782,Saint Lucian,0,Lenard Montoute,780250934.0
36783,Saint Lucian,0,John Compton,803737879.0
36784,Saint Lucian,0,Louis George (politician),782356881.0
36785,Saint Lucian,0,Michael Pilgrim,805577053.0
36786,Saint Lucian,0,Allan Louisy,797914672.0
36787,Saint Lucian,0,Allen Montgomery Lewis,797914793.0
36788,Saint Lucian,0,Emma Hippolyte,801563305.0
36789,Saint Lucian,0,Stephenson King,800696547.0
36790,Saint Lucian,0,Richard Frederick,770812205.0
36791,Saint Lucian,0,Sarah Flood-Beaubrun,790422420.0
36792,Saint Lucian,0,Edmund Estephane,801070713.0
36793,Saint Lucian,0,Marie Grace Augustin,785101569.0
36794,Saint Lucian,0,Philip Pierre,726374537.0
36795,Saint Lucian,0,Guy Joseph,807198874.0
36796,Saint Lucian,0,Arsene James,789789654.0
36797,Saint Lucian,0,Mario Michel,783539672.0
36798,Saint Lucian,0,Governor-General of Saint Lucia,806408228.0
36799,Saint Lucian,0,Pearlette Louisy,799842307.0
36800,Saint Lucian,0,Winston Cenac,801276622.0
36801,Saint Lucian,0,George Mallet,798165675.0
36802,Saint Lucian,0,Hunter J. Francois,730756593.0
36803,Saint Lucian,0,George Odlum,736890129.0
36804,Saint Lucian,0,Vincent Floissac,736890123.0
36805,Saint Lucian,0,List of Prime Ministers of Saint Lucia,797760898.0
36806,Saint Lucian,0,Peter Josie,775241473.0
36807,Saint Lucian,0,Boswell Williams,797970479.0
36808,Saint Lucian,0,Stanislaus A. James,800680583.0
36809,Saint Lucian,0,Petrus Compton,703819839.0
36810,Saint Lucian,0,Menissa Rambally,757615710.0
36811,Saint Lucian,0,Keith Mondesir,709912316.0
36812,Saint Lucian,0,Harold Dalson,709912281.0
36813,Saint Lucian,0,Dominic Fedee,725910626.0
36814,Saint Vincent and the Grenadines,0,Duvalle,725462724.0
36815,Saint Vincent and the Grenadines,0,Ebenezer Joshua,798864996.0
36816,Saint Vincent and the Grenadines,0,List of Prime Ministers of Saint Vincent and the Grenadines,797760926.0
36817,Saint Vincent and the Grenadines,0,Monica Dacon,784784479.0
36818,Saint Vincent and the Grenadines,0,Frederick Ballantyne,770827509.0
36819,Saint Vincent and the Grenadines,0,James Fitz-Allen Mitchell,800257111.0
36820,Saint Vincent and the Grenadines,0,Ralph Gonsalves,804164057.0
36821,Saint Vincent and the Grenadines,0,Henry Harvey Williams,784724223.0
36822,Saint Vincent and the Grenadines,0,David Emmanuel Jack,745928420.0
36823,Saint Vincent and the Grenadines,0,Arnhim Eustace,789761357.0
36824,Saint Vincent and the Grenadines,0,Louis Straker,795343481.0
36825,Saint Vincent and the Grenadines,0,Sydney Gun-Munro,762906552.0
36826,Saint Vincent and the Grenadines,0,Joseph Chatoyer,795283194.0
36827,Saint Vincent and the Grenadines,0,Joseph Lambert Eustace,716335437.0
36828,Saint Vincent and the Grenadines,0,Camillo Gonsalves,787976333.0
36829,Saint Vincent and the Grenadines,0,Terrance Ollivierre,770829069.0
36830,Saint Vincent and the Grenadines,0,Alphonso Theodore Roberts,788672768.0
36831,Saint Vincent and the Grenadines,0,Milton Cato,771015590.0
36832,Saint Vincent and the Grenadines,0,Governor-General of Saint Vincent and the Grenadines,801288101.0
36833,Saint Vincent and the Grenadines,0,Inga Rhonda King,800881284.0
36834,Saint Vincent and the Grenadines,0,Charles Antrobus,739296460.0
36835,Salvadoran,0,Andrés Ignacio Menéndez,742279612.0
36836,Salvadoran,0,Lilian Mercedes Letona,780552804.0
36837,Salvadoran,0,Tomás Medina,705353584.0
36838,Salvadoran,0,Juan Manuel Rodríguez,777685186.0
36839,Salvadoran,0,Rubén Zamora,748418081.0
36840,Salvadoran,0,Marisol Argueta de Barillas,798896224.0
36841,Salvadoran,0,José Félix Quirós,714256648.0
36842,Salvadoran,0,Rosa Amelia Guzmán,758287489.0
36843,Salvadoran,0,Rafael Zaldívar,770682721.0
36844,Salvadoran,0,Felipe Codallos,786492357.0
36845,Salvadoran,0,Salvador Sánchez Cerén,807210786.0
36846,Salvadoran,0,Pedro Barriere,710677703.0
36847,Salvadoran,0,José Atilio Benítez Parada,749976455.0
36848,Salvadoran,0,Antonio José Cañas,749973666.0
36849,Salvadoran,0,Jorge Meléndez,786063735.0
36850,Salvadoran,0,Mauricio Funes,804528819.0
36851,Salvadoran,0,Miguel Álvarez Castro,798306895.0
36852,Salvadoran,0,Francisco Malespín,730864227.0
36853,Salvadoran,0,Álvaro Magaña,791907345.0
36854,Salvadoran,0,Ana Ligia Mixco Sol de Saca,794561394.0
36855,Salvadoran,0,Santiago González (politician),757977772.0
36856,Salvadoran,0,Aníbal Portillo,720419598.0
36857,Salvadoran,0,Joaquín Escolán y Balibrera,679294949.0
36858,Salvadoran,0,Edgardo Carlos Suárez Mallagray,717903674.0
36859,Salvadoran,0,Vicente Gómez,705353678.0
36860,Salvadoran,0,Juan José Daboub,778564487.0
36861,Salvadoran,0,Óscar Ortiz (El Salvador),774857245.0
36862,Salvadoran,0,Irma Dimas,806010405.0
36863,Salvadoran,0,Ricardo Montenegro,706769596.0
36864,Salvadoran,0,Violeta Menjívar,757618572.0
36865,Salvadoran,0,Tomás Regalado (Salvadoran politician),786492366.0
36866,Salvadoran,0,Carlos Eugenio Vides Casanova,797151261.0
36867,Salvadoran,0,Carlos Quintanilla Schmidt,780701356.0
36868,Salvadoran,0,Timoteo Menéndez,566504165.0
36869,Salvadoran,0,Maximiliano Hernández Martínez,793642670.0
36870,Salvadoran,0,Carmen Elena Figueroa,786068145.0
36871,Salvadoran,0,Juan Vicente Villacorta Díaz,777698313.0
36872,Salvadoran,0,Vanda Pignato,806958982.0
36873,Salvadoran,0,José Napoleón Duarte,804809409.0
36874,Salvadoran,0,Ramón Rodríguez (Salvadoran politician),705353647.0
36875,Salvadoran,0,José Francisco Valiente,720478176.0
36876,Salvadoran,0,President of El Salvador,806101149.0
36877,Salvadoran,0,José Gregorio Salazar,710543364.0
36878,Salvadoran,0,Rafael Antonio Gutiérrez,805474907.0
36879,Salvadoran,0,Armando Calderón Sol,804991452.0
36880,Salvadoran,0,Pío Romero Bosque,784506431.0
36881,Salvadoran,0,Manuel José Arce,806057984.0
36882,Salvadoran,0,Gloria Salguero Gross,758288293.0
36883,Salvadoran,0,David Rodríguez Rivera,738362225.0
36884,Salvadoran,0,Antonio Saca,802075785.0
36885,Salvadoran,0,Eugenio Aguilar,705353565.0
36886,Salvadoran,0,Vice President of El Salvador,804538892.0
36887,Salvadoran,0,René Emilio Ponce,799918049.0
36888,Salvadoran,0,Francisco Dueñas,769575358.0
36889,Salvadoran,0,Mario Aguiñada Carranza,736491718.0
36890,Salvadoran,0,Enrique Álvarez Córdova,781102914.0
36891,Salvadoran,0,Doroteo Vasconcelos,788264133.0
36892,Salvadoran,0,Juan Lindo,804134156.0
36893,Salvadoran,0,Manuel Enrique Araujo,723277343.0
36894,Salvadoran,0,Ana María,795573859.0
36895,Salvadoran,0,Lourdes Rodríguez de Flores,791907279.0
36896,Salvadoran,0,Joaquín Eufrasio Guzmán,730854147.0
36897,Salvadoran,0,Fermín Palacios,705353491.0
36898,Salvadoran,0,Joaquín de San Martín,710828020.0
36899,Salvadoran,0,Arturo Armando Molina,796131598.0
36900,Salvadoran,0,Ana Vilma de Escobar,803927035.0
36901,Salvadoran,0,Osmín Aguirre y Salinas,707403482.0
36902,Salvadoran,0,Andrés del Valle,779931580.0
36903,Salvadoran,0,David Joaquín Guzmán,765528693.0
36904,Salvadoran,0,Juan José Cañas,708089470.0
36905,Salvadoran,0,Óscar Osorio,791821555.0
36906,Salvadoran,0,José Escolástico Marín,777602660.0
36907,Salvadoran,0,Guillermo Ungo,800478736.0
36908,Salvadoran,0,José María Lemus,807175924.0
36909,Salvadoran,0,Rodrigo Ávila,733791467.0
36910,Salvadoran,0,Julio Adalberto Rivera Carballo,792385744.0
36911,Salvadoran,0,Rubén Alonso Rosales,782652818.0
36912,Salvadoran,0,Schafik Handal,803674894.0
36913,Salvadoran,0,Miguel Santín del Castillo,707400213.0
36914,Salvadoran,0,Alfredo Cristiani,788447923.0
36915,Salvadoran,0,Fabio Castillo Figueroa,705385310.0
36916,Salvadoran,0,José Damián Villacorta,777601256.0
36917,Salvadoran,0,Rafael Campo,707399758.0
36918,Salvadoran,0,Juan José Guzmán,707519272.0
36919,Salvadoran,0,Arturo Araujo,782520448.0
36920,Salvadoran,0,Carlos Salazar Castro,793184472.0
36921,Salvadoran,0,Lorenzo Zepeda,705353843.0
36922,Salvadoran,0,Diego Vigil Cocaña,710555824.0
36923,Salvadoran,0,Sigfrido Reyes Morales,720633452.0
36924,Salvadoran,0,José María Cornejo,777612972.0
36925,Salvadoran,0,José María Peralta Lagos,777613551.0
36926,Salvadoran,0,José María Peralta,705353896.0
36927,Salvadoran,0,Carlos Meléndez (politician),705354212.0
36928,Salvadoran,0,José María San Martín,777613737.0
36929,Salvadoran,0,José Arturo Vásquez Machado,779894617.0
36930,Salvadoran,0,Francisco Gómez (El Salvador President),766757526.0
36931,Salvadoran,0,Francisco Menéndez,705353975.0
36932,Salvadoran,0,Pedro José Escalón,705354095.0
36933,Salvadoran,0,Gerardo Barrios,743252984.0
36934,Salvadoran,0,Francisco Flores Pérez,804606321.0
36935,Salvadoran,0,Ciro Cruz Zepeda,794459622.0
36936,Salvadoran,0,Alfonso Quiñónez Molina,785229840.0
36937,Salvadoran,0,Salvador Castaneda Castro,791911972.0
36938,Salvadoran,0,José María Silva,777613786.0
36939,Salvadoran,0,Nicolás Espinoza,710578840.0
36940,Salvadoran,0,Diego de Holguín,720623176.0
36941,Salvadoran,0,José Guillermo García,798460321.0
36942,Salvadoran,0,Fernando Figueroa,705354112.0
36943,Salvadoran,0,Mariano Prado,783472679.0
36944,Salvadoran,0,Carlos Ezeta,741190933.0
36945,Salvadoran,0,Carlos Humberto Romero,794988963.0
36946,Salvadoran,0,José Matías Delgado,806731535.0
36947,Salvadoran,0,Reynaldo Galindo Pohl,794052085.0
36948,Salvadoran,0,Hugo Lindo,802944082.0
36949,Salvadoran,0,Eusebio Rodolfo Cordón Cea,707404888.0
36950,Salvadoran,0,Fidel Sánchez Hernández,805353238.0
36951,Samoa,0.2,0,0.0
36952,Samoan,0,Malietoa Tanumafili II,804303257.0
36953,Samoan,0,Tuimaleali'ifano,791884820.0
36954,Samoan,0,Niko Lee Hang,707525246.0
36955,Samoan,0,Dave Solomon (rugby),793129536.0
36956,Samoan,0,Polataivao Fosi,787519332.0
36957,Samoan,0,Tuitama Talalelei Tuitama,723152770.0
36958,Samoan,0,Mata'afa Faumuina Fiame Mulinu'u I,748384437.0
36959,Samoan,0,Lealailepule Rimoni Aiafi,738999542.0
36960,Samoan,0,Tuu'u Anasi'i Leota,707525315.0
36961,Samoan,0,Leafa Vitale,706837234.0
36962,Samoan,0,Luagalau Levaula Kamu,706804758.0
36963,Samoan,0,Tuala Ainiu Iusitino,762572848.0
36964,Samoan,0,Le Mamea Ropati,784413731.0
36965,Samoan,0,William Sio,807177019.0
36966,Samoan,0,Keneti Sio,796377891.0
36967,Samoan,0,Laulu Fetauimalemau Mata'afa,757107952.0
36968,Samoan,0,Ale Vena Ale,796309750.0
36969,Samoan,0,Lauaki Namulauulu Mamoe,801175876.0
36970,Samoan,0,Tuiloma Pule Lameko,707750982.0
36971,Samoan,0,Muagututagata Peter Ah Him,780759402.0
36972,Samoan,0,Le Mamea Matatumua Ata,726724077.0
36973,Samoan,0,O le Ao o le Malo,806055721.0
36974,Samoan,0,Lefau Harry Schuster,719691980.0
36975,Samoan,0,Sua Rimoni Ah Chong,782134923.0
36976,Samoan,0,Tui Manuʻa Elisala,785553682.0
36977,Samoan,0,Tuilaepa Aiono Sailele Malielegaoi,801570141.0
36978,Samoan,0,Va'aletoa Sualauvi II,802218035.0
36979,Samoan,0,Tuala Falenaoti Tiresa Malietoa,771267864.0
36980,Samoan,0,Misa Telefoni Retzlaff,706207837.0
36981,Samoan,0,James Ah Koy,704919844.0
36982,Samoan,0,Tole’afoa Solomona To’ailoa,726724455.0
36983,Samoan,0,Emma Kruse Va'ai,801564093.0
36984,Samoan,0,Fiame Mata'afa Faumuina Mulinu'u II,748477510.0
36985,Samoan,0,Laauli Leuatea Polataivao,714244543.0
36986,Samoan,0,To’alepaiali’i Toeolesulusulu Salesa III,717442173.0
36987,Samoan,0,Mark Gosche,801142102.0
36988,Samoan,0,Toluono Feti,671515606.0
36989,Samoan,0,Tufuga Efi,801182300.0
36990,Samoan,0,Luamanuvao Winnie Laban,782465136.0
36991,Samoan,0,Mata'afa,786776338.0
36992,Samoan,0,Tony Tuimavave,788649434.0
36993,Samoan,0,Namulau’ulu Vavae Tuilagi,718995854.0
36994,Samoan,0,Asiata Sale'imoa Va'ai,745204530.0
36995,Samoan,0,Salamasina,801186581.0
36996,Samoan,0,Paul Alan Cox,767363297.0
36997,Samoan,0,A'eau Peniamina,739170646.0
36998,Samoan,0,Palusalue Fa’apo II,739170586.0
36999,Samoan,0,Tupua Tamasese,801746626.0
37000,Samoan,0,Sua Sulu'ape Paulo II,740773350.0
37001,Samoan,0,Va'ai Papu Vailupe,739170575.0
37002,Samoan,0,Fuiono Senio,804379277.0
37003,Samoan,0,Fuimaono Naoia Tei,804379271.0
37004,Samoan,0,Va'aelua Eti Alesana,705218371.0
37005,Samoan,0,Sapa'u Ruperake Petaia,783679600.0
37006,Samoan,0,Olaf Frederick Nelson,802011301.0
37007,Samoan,0,Patu Ativalu,739170663.0
37008,Samoan,0,Tolofuaivalelei Falemoe Lei’ataua,739170620.0
